Timestamp,"Master Meter Flow Rate, GPM",Is_Over_Zero,Is_Event
5/6/2024 18:00,46.25333333,TRUE,FALSE
5/6/2024 18:30,41.73333333,TRUE,FALSE
5/6/2024 19:00,42.02666667,TRUE,FALSE
5/6/2024 19:30,40.05333333,TRUE,FALSE
5/6/2024 20:00,39.33333333,TRUE,FALSE
5/6/2024 20:30,38.26666667,TRUE,FALSE
5/6/2024 21:00,42.02666667,TRUE,FALSE
5/6/2024 21:30,41.94559265,TRUE,FALSE
5/6/2024 22:00,41.73055556,TRUE,FALSE
5/6/2024 22:30,37.37166667,TRUE,FALSE
5/6/2024 23:00,41.64111111,TRUE,FALSE
5/6/2024 23:30,33.10222222,TRUE,FALSE
5/7/2024 0:00,34.30777778,TRUE,FALSE
5/7/2024 0:30,34.33333333,TRUE,FALSE
5/7/2024 1:00,31.71777778,TRUE,FALSE
5/7/2024 1:30,31.30777778,TRUE,FALSE
5/7/2024 2:00,31.01277778,TRUE,FALSE
5/7/2024 2:30,29.36280467,TRUE,FALSE
5/7/2024 3:00,29.98777778,TRUE,FALSE
5/7/2024 3:30,29.01222222,TRUE,FALSE
5/7/2024 4:00,28.02444444,TRUE,FALSE
5/7/2024 4:30,28.64222222,TRUE,FALSE
5/7/2024 5:00,29.01222222,TRUE,FALSE
5/7/2024 5:30,28.98777778,TRUE,FALSE
5/7/2024 6:00,29.66666667,TRUE,TRUE
5/7/2024 6:30,34.59333333,TRUE,TRUE
5/7/2024 7:00,42.55666667,TRUE,TRUE
5/7/2024 7:30,46.00226489,TRUE,TRUE
5/7/2024 8:00,46.66666667,TRUE,TRUE
5/7/2024 8:30,43.71333333,TRUE,TRUE
5/7/2024 9:00,42,TRUE,TRUE
5/7/2024 9:30,38.725,TRUE,TRUE
5/7/2024 10:00,41.94166667,TRUE,TRUE
5/7/2024 10:30,42.35666667,TRUE,TRUE
5/7/2024 11:00,39.97666667,TRUE,TRUE
5/7/2024 11:30,39.345,TRUE,TRUE
5/7/2024 12:00,44.585,TRUE,TRUE
5/7/2024 12:30,46.35948525,TRUE,TRUE
