,Timestamp,Master Meter Flow Rate_m3hr,"Distribution System Pressure Head, m","Distribution System Pressure Head, psi",cluster,pump_head_m,pump_head_ft
0,7/23/2022 1:00,8.91537408,20.92982766,29.76159136,9,14.54494306,47.71963099
1,7/23/2022 1:30,8.59740048,21.10510739,30.01083391,10,14.71685506,48.28364676
2,7/23/2022 2:00,8.24308704,21.22387417,30.17971673,10,14.83210152,48.66175195
3,7/23/2022 2:30,7.97356656,21.20398879,30.15144031,10,14.80738342,48.58065582
4,7/23/2022 3:00,7.91602848,21.38208702,30.40469069,10,14.98246595,49.15507359
5,7/23/2022 3:30,7.75552752,21.29119354,30.27544287,10,14.88883556,48.84788726
6,7/23/2022 4:00,7.495092,21.33239304,30.33402733,10,14.9255071,48.96820071
7,7/23/2022 4:30,7.67981952,21.42496203,30.46565768,10,15.0118035,49.25132539
8,7/23/2022 5:00,7.499010531,21.3826715,30.4055218,10,14.96590785,49.10074911
9,7/23/2022 5:30,7.50442932,21.34608291,30.35349392,10,14.92620519,48.97049104
10,7/23/2022 6:00,7.92549198,21.30337674,30.29276702,10,14.87867774,48.81456108
11,7/23/2022 6:30,8.630712,21.27471114,30.25200539,10,14.84690768,48.71032859
12,7/23/2022 7:00,8.04889602,21.3036495,30.29315487,10,14.87341403,48.79729169
13,7/23/2022 7:30,8.41292532,21.3689037,30.3859444,10,14.93534639,49.00048185
14,7/23/2022 8:00,8.65872396,21.28407584,30.26532171,10,14.84708301,48.71090382
15,7/23/2022 8:30,9.49668534,20.85987164,29.66211598,9,14.41961345,47.30844459
16,7/23/2022 9:00,9.74248398,20.8336089,29.62477115,10,14.39336188,47.22231739
17,7/23/2022 9:30,10.14992826,20.63196254,29.33803603,9,14.1893685,46.55304775
18,7/23/2022 10:00,10.750536,20.73394819,29.48305659,10,14.29062689,46.88526033
19,7/23/2022 10:30,10.44458162,20.6902549,29.42092603,10,14.25009476,46.75228089
20,7/23/2022 11:00,10.35204658,20.93065893,29.7627734,10,14.50112737,47.57587872
21,7/23/2022 11:30,10.70788716,20.16453262,28.67336461,9,13.76611634,45.16442513
22,7/23/2022 12:00,10.59912,20.35915654,28.95011403,9,14.00540284,45.94948585
23,7/23/2022 12:30,11.10560652,20.0959707,28.5758716,9,13.75649219,45.13284984
24,7/23/2022 13:00,11.53108548,20.37777772,28.97659279,10,14.04524815,46.08021194
25,7/23/2022 13:30,10.5095322,20.80094284,29.57832098,10,14.46927233,47.47136743
26,7/23/2022 14:00,11.80604202,20.23641961,28.77558577,10,13.90638281,45.62461698
27,7/23/2022 14:30,11.52730008,20.08099063,28.55457039,10,13.75309764,45.12171286
28,7/23/2022 15:00,10.9152009,20.24832573,28.79251592,9,13.9222619,45.67671373
29,7/23/2022 15:30,11.30017608,20.45692094,29.08913209,10,14.13093296,46.36133009
30,7/23/2022 16:00,10.2470778,20.52697221,29.18874291,10,14.20182886,46.5939282
31,7/23/2022 16:30,10.71419616,20.47207418,29.11067955,10,14.14765107,46.41617954
32,7/23/2022 17:00,11.19494196,20.14411471,28.64433095,9,13.82119882,45.34514194
33,7/23/2022 17:30,10.27660392,20.7133138,29.4537151,10,14.38843323,47.20614728
34,7/23/2022 18:00,9.16407486,20.90017493,29.71942606,10,14.57521495,47.81894822
35,7/23/2022 18:30,9.768486329,20.69244562,29.42404117,10,14.366877,47.13542474
36,7/23/2022 19:00,10.0893528,20.77868922,29.546677,10,14.4518676,47.4142653
37,7/23/2022 19:30,10.7858664,20.64971348,29.36327734,10,14.32313713,46.99192122
38,7/23/2022 20:00,9.9581256,20.76197736,29.52291323,10,14.43551779,47.36062419
39,7/23/2022 20:30,9.9959796,20.76531107,29.52765367,10,14.43936952,47.3732611
40,7/23/2022 21:00,9.5821092,20.90121401,29.7209036,10,14.57469528,47.81724326
41,7/23/2022 21:30,9.4635,20.92727759,29.75796523,10,14.60074778,47.90271735
42,7/23/2022 22:00,9.6048216,20.59338671,29.28318235,9,14.26456608,46.79975898
43,7/23/2022 22:30,8.9991576,20.94130516,29.77791202,10,14.61129781,47.93733031
44,7/23/2022 23:00,8.591982323,21.06040965,29.94727506,10,14.72655113,48.31545801
45,7/23/2022 23:30,8.403588,21.16942641,30.10229364,10,14.83377278,48.66723509
46,7/24/2022 0:00,8.64105876,21.15024673,30.07502071,10,14.81115565,48.5930319
47,7/24/2022 0:30,8.65304586,21.06573493,29.95484744,10,14.72546341,48.31188937
48,7/24/2022 1:00,8.20914462,21.18856279,30.129505,10,14.84510945,48.70442889
49,7/24/2022 1:30,8.03539476,21.23237731,30.19180794,10,14.8851048,48.83564723
50,7/24/2022 2:00,8.403588,21.1444885,30.06683267,10,14.79309783,48.53378708
51,7/24/2022 2:30,8.20914462,21.25082097,30.21803428,10,14.89748483,48.87626413
52,7/24/2022 3:00,8.06807538,21.2333298,30.19316236,10,14.87862026,48.81437249
53,7/24/2022 3:30,8.557543399,21.13812414,30.05778274,10,14.7806674,48.49300483
54,7/24/2022 4:00,8.254182875,21.22484398,30.18109577,10,14.86215601,48.76035592
55,7/24/2022 4:30,8.28472644,21.17756586,30.1138677,10,14.8104135,48.59059703
56,7/24/2022 5:00,8.21961756,21.21566545,30.16804418,10,14.84692559,48.71038735
57,7/24/2022 5:30,8.16586488,21.17431874,30.10925039,10,14.80213786,48.56344598
58,7/24/2022 6:00,8.01444888,21.14525482,30.06792236,10,14.76996966,48.45790726
59,7/24/2022 6:30,7.76536956,21.28896818,30.27227848,10,14.90946643,48.91557384
60,7/24/2022 7:00,7.94934,21.31031693,30.30263576,10,14.92647313,48.9713701
61,7/24/2022 7:30,8.27337024,21.29727215,30.28408647,10,14.91101418,48.92065176
62,7/24/2022 8:00,9.273860097,20.85390559,29.65363243,9,14.46471939,47.45642996
63,7/24/2022 8:30,9.34438608,21.01769482,29.88653584,10,14.6277551,47.99132404
64,7/24/2022 9:00,8.91196722,21.17494219,30.11013691,10,14.78146407,48.49561858
65,7/24/2022 9:30,9.25807896,20.96034197,29.8049818,10,14.56523223,47.78619651
66,7/24/2022 10:00,10.18827792,20.83190308,29.62234552,10,14.43684792,47.36498813
67,7/24/2022 10:30,11.01008826,19.98143816,28.41300974,9,13.5867444,44.5759345
68,7/24/2022 11:00,11.053368,20.33740515,28.9191842,10,13.94499283,45.75129028
69,7/24/2022 11:30,11.86457922,20.01375786,28.45896739,10,13.62356083,44.69672331
70,7/24/2022 12:00,12.15655974,20.1652773,28.67442352,10,13.77709363,45.20043987
71,7/24/2022 12:30,12.21577713,20.09009124,28.56751119,10,13.70366232,44.95952349
72,7/24/2022 13:00,13.69618135,19.30774231,27.45503432,10,12.92564985,42.40698905
73,7/24/2022 13:30,13.19439024,19.57747003,27.8385791,10,13.20044435,43.30854584
74,7/24/2022 14:00,13.59513792,19.51967556,27.75639708,10,13.1480463,43.13663622
75,7/24/2022 15:00,12.90367152,19.28009846,27.41572559,9,12.91965669,42.38732645
76,7/24/2022 15:30,13.7889504,19.19844413,27.29961556,10,12.84461228,42.14111775
77,7/24/2022 16:00,13.89796992,19.13418139,27.20823586,10,12.78435489,41.9434229
78,7/24/2022 16:30,12.8905488,19.72023955,28.0415931,10,13.37363558,43.87675856
79,7/24/2022 17:00,10.79602315,20.47654655,29.11703912,10,14.13202793,46.36492251
80,7/24/2022 17:30,10.81735874,20.44530489,29.07261441,10,14.1028773,46.26928396
81,7/24/2022 18:00,12.2041296,19.88945797,28.28221665,10,13.54762153,44.44757862
82,7/24/2022 19:00,13.6917918,19.17689189,27.26896892,10,12.8466214,42.14770935
83,7/24/2022 19:30,13.7996757,19.03446007,27.06643511,10,12.70943151,41.69761128
84,7/24/2022 20:00,13.2489,19.38427484,27.56386129,10,13.06378556,42.86019022
85,7/24/2022 20:30,12.3820434,19.94807938,28.36557455,10,13.63218995,44.72503408
86,7/24/2022 21:00,11.9845764,20.10030019,28.58202801,10,13.78642383,45.23105076
87,7/24/2022 21:30,13.02502761,19.39692563,27.58185034,10,13.08646479,42.93459714
88,7/24/2022 22:00,13.12364392,19.53274198,27.77497714,10,13.22655641,43.39421533
89,7/24/2022 22:30,12.59957772,19.99178566,28.42772358,10,13.68990249,44.91437969
90,7/24/2022 23:00,12.43655316,19.88746208,28.27937856,10,13.58977875,44.58588971
91,7/24/2022 23:30,11.86293888,20.03324493,28.48667743,10,13.73879376,45.07478412
92,7/25/2022 0:00,11.84249772,20.10785084,28.59276481,10,13.81543273,45.32622432
93,7/25/2022 0:30,9.7839972,20.72755785,29.47396971,10,14.43366005,47.35452924
94,7/25/2022 1:00,9.07335144,20.89713563,29.71510426,10,14.60230436,47.90782424
95,7/25/2022 1:30,8.39197944,21.13025311,30.04659037,10,14.83480335,48.67061622
96,7/25/2022 2:00,8.419999194,21.11409543,30.02361463,10,14.8172587,48.61305503
97,7/25/2022 2:30,8.04511062,21.14547563,30.06823634,10,14.84515399,48.70457502
98,7/25/2022 3:00,7.797924,21.19015604,30.13177056,10,14.88601486,48.83863299
99,7/25/2022 3:30,7.67843154,21.31827455,30.31395126,10,15.00870706,49.24116647
100,7/25/2022 4:00,7.646508,21.21343143,30.16486747,10,14.90148878,48.88940045
101,7/25/2022 4:30,7.84170846,21.22189992,30.17690941,10,14.90579817,48.90353887
102,7/25/2022 5:00,8.11261692,21.16204894,30.0918031,10,14.84181712,48.69362728
103,7/25/2022 5:30,8.2044339,21.1013667,30.00551476,10,14.77700515,48.48098958
104,7/25/2022 6:00,8.1232581,21.22896566,30.18695668,10,14.90368849,48.89661735
105,7/25/2022 6:30,9.11156123,20.92997054,29.76179453,10,14.60204575,47.90697578
106,7/25/2022 7:00,9.282858662,20.89240781,29.70838144,10,14.56277619,47.77813864
107,7/25/2022 7:30,9.94197456,20.80886582,29.58958722,10,14.47683699,47.49618587
108,7/25/2022 8:00,10.24908954,20.72797348,29.47456073,10,14.39633398,47.23206837
109,7/25/2022 8:30,10.81011945,20.51973329,29.17844938,10,14.18853723,46.55032049
110,7/25/2022 9:00,11.4167664,20.09252442,28.5709711,10,13.76219382,45.15155597
111,7/25/2022 9:30,12.76285464,19.71726085,28.03735748,10,13.38848355,43.92547237
112,7/25/2022 10:00,12.32829072,20.00498197,28.44648834,10,13.68006043,44.88208946
113,7/25/2022 10:30,13.22921592,19.63475794,27.9200408,10,13.31312334,43.67822758
114,7/25/2022 11:00,13.67880769,19.3459458,27.50935854,10,13.02962831,42.74812574
115,7/25/2022 11:30,13.82565618,19.20265673,27.30560575,10,12.89767628,42.31521225
116,7/25/2022 12:00,12.27558363,20.02591942,28.47626077,10,13.73305565,45.0559583
117,7/25/2022 12:30,12.28942728,19.46455672,27.67801974,9,13.18249774,43.24966589
118,7/25/2022 13:00,13.87929528,18.45186984,26.23800916,9,12.20845455,40.05398603
119,7/25/2022 13:30,13.46365836,18.9937498,27.00854632,10,12.80057634,41.99664288
120,7/25/2022 14:00,13.72787928,19.20343604,27.30671391,10,13.02987318,42.74892912
121,7/25/2022 14:30,13.34391354,19.5100684,27.74273599,10,13.3444828,43.78111295
122,7/25/2022 15:00,12.08160882,19.71507879,28.03425465,10,13.5525227,44.46365858
123,7/25/2022 15:30,12.99523312,19.36755865,27.54009137,10,13.20844434,43.33479253
124,7/25/2022 17:00,11.318346,19.77576103,28.12054299,9,13.63204343,44.72455337
125,7/25/2022 17:30,11.564397,19.97261031,28.4004568,10,13.83228064,45.38149961
126,7/25/2022 18:00,13.394007,19.6129113,27.88897553,10,13.47534466,44.21044977
127,7/25/2022 18:30,13.116411,19.48333375,27.70472011,10,13.3516875,43.80475042
128,7/25/2022 19:00,13.065939,19.12684722,27.19780689,10,12.99675927,42.64028768
129,7/25/2022 19:30,13.110102,18.90180425,26.87780249,9,12.7764609,41.91752398
130,7/25/2022 20:00,12.40750838,19.50570427,27.73653033,10,13.3808142,43.90031046
131,7/25/2022 20:30,12.98042414,19.44643777,27.65225513,10,13.32503148,43.71729628
132,7/25/2022 21:00,12.340404,19.85822065,28.23779811,10,13.74287263,45.08816624
133,7/25/2022 21:30,12.02470164,19.99103665,28.42665851,10,13.8756322,45.52372915
134,7/25/2022 22:00,11.95467174,19.76181139,28.10070702,10,13.64996293,44.78334438
135,7/25/2022 22:30,10.371996,20.14549149,28.64628869,9,14.03468336,46.04555055
136,7/25/2022 23:00,10.03055292,20.28429087,28.84365727,9,14.1704846,46.4910927
137,7/25/2022 23:30,8.92067364,20.84305587,29.63820446,10,14.7269344,48.31671546
138,7/26/2022 0:00,9.80494308,20.74897588,29.50442551,10,14.63182954,48.00469163
139,7/26/2022 0:30,8.973584769,20.865487,29.67010085,10,14.74520049,48.37664358
140,7/26/2022 1:00,8.272327096,20.9671566,29.814672,10,14.84231643,48.69526544
141,7/26/2022 1:30,7.70909328,21.03381355,29.90945619,10,14.9060059,48.9042204
142,7/26/2022 2:00,7.646508,21.02198969,29.89264302,10,14.88862475,48.84719562
143,7/26/2022 2:30,7.37496864,21.08896702,29.98788278,10,14.95055671,49.05038448
144,7/26/2022 3:00,7.343676,21.05545238,29.94022597,10,14.91048108,48.91890275
145,7/26/2022 3:30,7.50821472,21.08207013,29.97807561,10,14.92981539,48.98233552
146,7/26/2022 4:00,8.4742488,20.92243288,29.7510762,10,14.76576149,48.44410093
147,7/26/2022 4:30,7.94126448,21.04243791,29.92171978,10,14.88378927,48.83133119
148,7/26/2022 5:00,7.376895255,21.12617905,30.04079718,10,14.95988073,49.08097509
149,7/26/2022 5:30,7.616954495,21.11029846,30.01821546,10,14.9403838,49.01700879
150,7/26/2022 6:00,7.65988308,21.12591063,30.0404155,10,14.95234028,49.05623608
151,7/26/2022 6:30,7.85584062,21.10053544,30.00433273,10,14.92126205,48.95427338
152,7/26/2022 7:00,9.0048357,20.89191425,29.70767962,10,14.70563485,48.24683504
153,7/26/2022 7:30,9.690624,20.57143616,29.25196932,10,14.38426705,47.19247871
154,7/26/2022 8:00,10.48341294,20.40039934,29.00876006,10,14.21122516,46.62475595
155,7/26/2022 8:30,12.12665508,19.76900268,28.11093282,10,13.57905794,44.55071645
156,7/26/2022 9:00,13.1687757,19.51716878,27.75283252,10,13.33201898,43.74022115
157,7/26/2022 9:30,13.13560216,19.46274266,27.6754402,10,13.2800357,43.56967233
158,7/26/2022 10:00,10.71343908,20.27386977,28.82883878,10,14.09880016,46.25590752
159,7/26/2022 10:30,13.05814065,18.70440512,26.59710681,9,12.55107434,41.17806674
160,7/26/2022 11:00,13.2451146,18.96527036,26.96804941,10,12.86320118,42.20210496
161,7/26/2022 11:30,11.76350904,19.32982275,27.48643204,9,13.25230228,43.47868341
162,7/26/2022 12:00,11.63783376,19.94606616,28.36271181,10,13.87898859,45.53474093
163,7/26/2022 12:30,11.97927684,19.7861778,28.13535533,10,13.72176536,45.01891666
164,7/26/2022 13:00,12.4123266,19.85550172,28.23393188,10,13.79244067,45.25079105
165,7/26/2022 13:30,12.7227294,19.28058769,27.41642126,10,13.22054561,43.37449486
166,7/26/2022 14:00,12.29581148,19.85953681,28.23966966,10,13.80097152,45.2787794
167,7/26/2022 14:30,11.43790102,20.14518843,28.64585775,10,14.08893445,46.2235397
168,7/26/2022 15:00,11.1461103,20.1459764,28.64697822,10,14.08936713,46.22495925
169,7/26/2022 15:30,11.77375107,19.84963958,28.22559609,10,13.79211737,45.24973035
170,7/26/2022 16:00,13.6999935,19.18686272,27.28314714,10,13.13240807,43.08532969
171,7/26/2022 17:00,11.9265336,19.70419443,28.01877742,10,13.6586811,44.8119473
172,7/26/2022 17:30,10.6161543,20.27731605,28.83373929,10,14.23155917,46.69146859
173,7/26/2022 18:00,12.5303049,19.44193076,27.64584629,10,13.39688383,43.95303234
174,7/26/2022 18:30,13.08552892,19.37904048,27.55641819,10,13.3371369,43.75701223
175,7/26/2022 19:00,13.66136325,19.03564202,27.06811581,10,12.99803988,42.64448916
176,7/26/2022 19:30,13.76472384,19.06739456,27.11326698,10,13.03255359,42.75772312
177,7/26/2022 20:00,11.60250336,19.91851324,28.32353238,10,13.88485592,45.5539907
178,7/26/2022 20:30,11.79883944,19.88564369,28.27679286,10,13.85407809,45.45301356
179,7/26/2022 21:00,9.97680024,20.28039865,28.83812265,9,14.2486653,46.74759106
180,7/26/2022 21:30,9.81377568,20.37847909,28.97759012,10,14.34634912,47.06807605
181,7/26/2022 22:00,9.20558808,20.66479745,29.38472629,10,14.62908722,47.99569451
182,7/26/2022 22:30,9.65983608,20.54800491,29.21865078,10,14.51148291,47.60985359
183,7/26/2022 23:00,10.296288,20.39469739,29.00065206,10,14.35824053,47.10708986
184,7/26/2022 23:30,9.953844538,20.64179916,29.35202341,10,14.60280459,47.90946541
185,7/27/2022 0:00,9.19132974,20.75317116,29.51039108,10,14.71101264,48.26447871
186,7/27/2022 0:30,8.61822018,20.79325365,29.56738718,10,14.75039417,48.39368321
187,7/27/2022 1:00,8.100756,20.91178665,29.73593758,10,14.86608914,48.77325989
188,7/27/2022 1:30,7.93495548,20.91286902,29.73747668,10,14.86076032,48.75577689
189,7/27/2022 2:00,7.54013826,20.96374062,29.80981457,10,14.90746778,48.90901659
190,7/27/2022 2:30,7.722216,21.03700439,29.91399347,10,14.9765449,49.13564757
191,7/27/2022 3:00,7.495092,20.96570621,29.81260959,10,14.8999043,48.88420202
192,7/27/2022 3:30,8.359640917,20.93937421,29.77516627,10,14.86769133,48.77851642
193,7/27/2022 4:00,8.315180267,20.93342548,29.76670735,10,14.85898344,48.74994723
194,7/27/2022 4:30,8.26680888,20.96245476,29.80798612,10,14.88262766,48.82752013
195,7/27/2022 5:00,8.38895112,20.94147834,29.77815828,10,14.85959799,48.75196347
196,7/27/2022 5:30,8.252172,20.92102147,29.74906922,10,14.83843644,48.68253581
197,7/27/2022 6:00,8.479296,21.01979896,29.88952786,10,14.93165207,48.98836138
198,7/27/2022 6:30,8.96281776,20.84800015,29.64523507,10,14.75853071,48.42037789
199,7/27/2022 7:00,10.31092488,20.35381394,28.94251701,10,14.26283342,46.7940744
200,7/27/2022 7:30,10.09843776,20.60669992,29.30211334,10,14.51369694,47.61711747
201,7/27/2022 8:00,12.37143922,19.60781981,27.88173558,10,13.51754414,44.34889952
202,7/27/2022 8:30,13.04034215,19.35850567,27.5272183,10,13.28270188,43.57841964
203,7/27/2022 9:00,13.551732,18.89104978,26.86250995,10,12.8298729,42.09276021
204,7/27/2022 9:30,13.26378924,18.58439144,26.42645093,9,12.57088561,41.24306434
205,7/27/2022 10:00,11.90167614,19.89280035,28.28696942,10,13.91581949,45.65557722
206,7/27/2022 10:30,13.14341352,19.19907191,27.30050825,10,13.23623235,43.42596054
207,7/27/2022 11:00,12.21876648,19.37584531,27.55187475,10,13.41879162,44.0249083
208,7/27/2022 11:30,12.2653269,19.87960404,28.26820466,10,13.92491789,45.68542761
209,7/27/2022 12:00,11.59821324,19.76887713,28.11075429,10,13.8156336,45.32688334
210,7/27/2022 12:30,12.7940211,19.25745519,27.38352753,10,13.30615005,43.65534933
211,7/27/2022 13:00,12.60526825,19.41721366,27.61069931,10,13.46967063,44.19183419
212,7/27/2022 13:30,12.0829968,19.75309611,28.08831415,10,13.80781362,45.30122724
213,7/27/2022 14:00,11.4016248,19.83368971,28.20291585,10,13.88941185,45.56893797
214,7/27/2022 14:30,10.3114296,20.44713627,29.07521858,10,14.50259773,47.58070274
215,7/27/2022 15:00,10.8413856,20.30601629,28.87455017,10,14.36153771,47.11790738
216,7/27/2022 15:30,11.1442176,19.86765462,28.25121294,10,13.92388176,45.68202823
217,7/27/2022 16:00,11.053368,19.71049385,28.02773501,9,13.76748555,45.16891729
218,7/27/2022 16:30,12.2192712,19.68912778,27.99735309,10,13.74646966,45.09996752
219,7/27/2022 17:00,11.8558728,19.70335018,28.01757692,10,13.76312045,45.1545961
220,7/27/2022 17:30,12.16553074,19.50111933,27.73001068,10,13.56165774,44.49362918
221,7/27/2022 18:00,11.507616,19.9381172,28.35140863,10,13.99882659,45.92791023
222,7/27/2022 18:30,11.14383906,19.89635919,28.29202998,10,13.9588074,45.79661367
223,7/27/2022 19:00,11.78029098,19.68815364,27.99596789,10,13.7517292,45.11722323
224,7/27/2022 19:30,10.7499051,20.37479036,28.97234485,10,14.43807414,47.36901116
225,7/27/2022 20:00,10.6754589,20.45791672,29.09054806,10,14.5201263,47.63821117
226,7/27/2022 20:30,10.50738714,20.34556625,28.93078904,10,14.40746689,47.26859367
227,7/27/2022 21:00,9.94853592,20.38803863,28.9911835,10,14.44820014,47.40223295
228,7/27/2022 21:30,9.73554408,20.47207418,29.11067955,10,14.53219998,47.67782298
229,7/27/2022 22:00,10.0904979,20.53454018,29.19950434,10,14.59463944,47.88267686
230,7/27/2022 22:30,10.17490284,20.37293734,28.96970991,10,14.43067083,47.34472209
231,7/27/2022 23:00,9.766332,20.56371233,29.24098626,10,14.61962811,47.96466069
232,7/27/2022 23:30,9.49353084,20.49173876,29.13864199,10,14.54406463,47.716749
233,7/28/2022 0:00,9.75068568,20.4007154,29.00920949,10,14.45272327,47.41707261
234,7/28/2022 0:30,9.14502168,20.67156878,29.39435492,10,14.72034493,48.29509646
235,7/28/2022 1:00,8.555004,20.76667919,29.52959909,10,14.81125941,48.59337232
236,7/28/2022 1:30,8.49368052,20.62068853,29.32200472,10,14.66291193,48.10666798
237,7/28/2022 2:00,7.968194115,20.87405074,29.68227824,10,14.91287151,48.92674536
238,7/28/2022 2:30,8.208215859,20.83110212,29.62120658,10,14.86646783,48.77450232
239,7/28/2022 3:00,8.22226734,20.76757973,29.53087963,10,14.79813473,48.55031235
240,7/28/2022 3:30,8.52509934,20.76106817,29.52162039,10,14.78868764,48.51931796
241,7/28/2022 4:00,8.479296,20.71621457,29.45783991,10,14.74072089,48.36194672
242,7/28/2022 4:30,8.630712,20.73380965,29.48285959,10,14.75347079,48.40377711
243,7/28/2022 5:00,8.58490866,20.70682822,29.4444928,10,14.72338419,48.30506779
244,7/28/2022 5:30,8.67651534,20.69993565,29.43469177,10,14.71181962,48.26712628
245,7/28/2022 6:00,8.82793134,20.65584405,29.37199483,10,14.66652953,48.11853674
246,7/28/2022 6:30,9.312084,20.65975791,29.37756022,10,14.668899,48.1263106
247,7/28/2022 7:00,9.941604657,20.34505537,28.93006258,10,14.35225243,47.08744386
248,7/28/2022 7:30,10.30991544,20.15473064,28.65942649,9,14.1609697,46.45987583
249,7/28/2022 8:00,11.3612472,20.08223753,28.55634344,10,14.09303517,46.23699351
250,7/28/2022 8:30,10.77779088,19.93323353,28.3444642,9,13.95718953,45.7913057
251,7/28/2022 9:00,10.9801836,19.61388976,27.89036687,9,13.68887085,44.91099504
252,7/28/2022 9:30,11.64035736,19.64291472,27.9316395,10,13.74100194,45.0820288
253,7/28/2022 10:00,10.11509352,20.34751452,28.93355942,10,14.45535,47.42569049
254,7/28/2022 10:30,10.53956304,20.0735439,28.54398136,10,14.19378398,46.56753423
255,7/28/2022 11:00,10.24783488,20.46977955,29.10741665,10,14.59918556,47.89759195
256,7/28/2022 11:30,9.468934798,20.43929988,29.06407547,10,14.57756488,47.82665796
257,7/28/2022 12:00,9.8748468,20.03049137,28.48276195,9,14.1779233,46.51549788
258,7/28/2022 12:30,10.2502323,19.95844852,28.38031916,9,14.11597432,46.31225319
259,7/28/2022 13:00,11.73474,19.63501771,27.92041018,10,13.8081481,45.30232461
260,7/28/2022 13:30,10.22058,20.03617167,28.49083916,10,14.23538227,46.70401157
261,7/28/2022 14:00,10.8691452,19.98044237,28.41159376,10,14.19074762,46.55757242
262,7/28/2022 14:30,9.7366797,20.0936674,28.57259638,9,14.31363111,46.96073349
263,7/28/2022 15:00,9.5852637,20.36348171,28.95626429,10,14.59302175,47.87736948
264,7/28/2022 15:30,10.6186779,20.13846039,28.63629068,10,14.37814372,47.17238904
265,7/28/2022 16:00,10.81224876,20.10158173,28.58385032,10,14.35374725,47.09234813
266,7/28/2022 16:30,9.62778636,20.11603792,28.60440659,9,14.37788829,47.17155102
267,7/28/2022 17:00,8.96307012,20.45369979,29.08455171,10,14.72353935,48.30557684
268,7/28/2022 17:30,8.97972588,20.48675551,29.13155596,10,14.76419426,48.4389591
269,7/28/2022 18:00,9.3915774,20.46441963,29.099795,10,14.74827947,48.38674522
270,7/28/2022 18:30,9.43018848,20.45756603,29.09004939,10,14.75079426,48.39499584
271,7/28/2022 19:00,8.84118024,20.47710073,29.11782715,10,14.7801744,48.49138738
272,7/28/2022 19:30,9.19397952,20.34576541,28.93107224,10,14.65772535,48.08965164
273,7/28/2022 20:00,9.38643962,20.15230612,28.65597889,10,14.47196151,47.4801902
274,7/28/2022 20:30,8.510561045,20.38299043,28.98400511,10,14.70913773,48.25832743
275,7/28/2022 21:00,8.89165224,20.40757765,29.0189674,10,14.74132773,48.36393767
276,7/28/2022 21:30,9.49731624,20.30315882,28.87048694,10,14.64665985,48.0533475
277,7/28/2022 22:00,10.523412,19.89321165,28.28755427,10,14.24797343,46.74532115
278,7/28/2022 22:30,9.97654788,20.09304828,28.57171601,10,14.45740055,47.43241802
279,7/28/2022 23:00,9.50539176,20.17153342,28.68331954,10,14.54573725,47.7222366
280,7/28/2022 23:30,9.160668,20.2720254,28.82621614,10,14.65552083,48.08241896
281,7/29/2022 0:00,8.68951188,20.35441574,28.94337275,10,14.74532665,48.37705749
282,7/29/2022 0:30,8.05444794,20.39315609,28.99846037,10,14.79062489,48.52567376
283,7/29/2022 1:00,7.966003343,20.51993245,29.17873258,10,14.92497619,48.96645888
284,7/29/2022 1:30,7.37294976,20.54018151,29.20752614,10,14.95039545,49.04985541
285,7/29/2022 2:00,7.48297872,20.49039661,29.1367335,10,14.90739999,48.90879418
286,7/29/2022 2:30,7.75148976,20.5131005,29.16901775,10,14.93822691,49.00993238
287,7/29/2022 3:00,7.89079248,20.44697175,29.07498464,10,14.87834394,48.81346593
288,7/29/2022 3:30,8.20573776,20.39589666,29.00235738,10,14.83405883,48.66817357
289,7/29/2022 4:00,7.97861376,20.43398326,29.05651539,10,14.8787036,48.81464592
290,7/29/2022 4:30,7.797924,20.47726525,29.11806109,10,14.92923934,48.9804456
291,7/29/2022 5:00,7.724858829,20.37073795,28.96658245,10,14.83020779,48.65553893
292,7/29/2022 5:30,7.799578454,20.4179468,29.03371202,10,14.88397093,48.83192719
293,7/29/2022 6:00,7.343676,20.48438294,29.12818224,10,14.95347989,49.05997496
294,7/29/2022 6:30,8.30441052,20.23353183,28.77147943,10,14.70986034,48.2606982
295,7/29/2022 7:00,8.67727242,20.29381143,28.85719523,10,14.77772756,48.48335969
296,7/29/2022 7:30,9.690624,20.00986131,28.45342662,10,14.50274414,47.58118308
297,7/29/2022 8:00,10.2149019,19.2260923,27.33893043,9,13.73020082,45.04659206
298,7/29/2022 8:30,10.06878546,19.46426664,27.67760725,9,13.9764222,45.85440501
299,7/29/2022 9:00,9.92948274,20.08651074,28.56241982,10,14.61138784,47.93762568
300,7/29/2022 9:30,9.882024525,19.80098469,28.15641029,10,14.33359635,47.02623625
301,7/29/2022 10:00,10.98008249,19.45790661,27.66856348,10,14.00123118,45.9357993
302,7/29/2022 10:30,10.5524334,19.80532284,28.16257901,10,14.35922964,47.11033497
303,7/29/2022 11:00,10.901952,19.67681468,27.97984423,10,14.24030433,46.72016006
304,7/29/2022 11:30,11.4218136,19.20637144,27.31088796,10,13.78200808,45.21656339
305,7/29/2022 12:00,10.9991106,17.90559977,25.4612294,8,12.49269737,40.98654124
306,7/29/2022 12:30,11.9984562,19.10158027,27.16187804,10,13.69943453,44.94565278
307,7/29/2022 13:00,11.9139156,17.4351825,24.79231006,8,12.04898694,39.53079831
308,7/29/2022 13:30,11.2691358,19.15670344,27.24026154,9,13.78135115,45.21440811
309,7/29/2022 14:00,10.99381989,19.61374256,27.89015755,10,14.2508565,46.75478004
